,id,name,ads,badges,category,categoryBreadcrumb,categoryId,categoryName,countReview,customVideoURL,discountPercentage,gaKey,imageUrl,labelGroups,originalPrice,price,priceRange,rating,ratingAverage,shop,url,wishlist,sourceEngine,__typename
0,11590460422,ASUS Vivobook Go 14 E1404FA Ryzen 3-7320U RAM 8GB DDR5 OHS W11 14 FHD,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,79,https://vod-stream.tokopedia.net/view/adaptive.m3u8?id=d9e7c120715f71ee8e7697c6360c0102,18,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/distrilapid/asus-vivobook-go-14-e1404fa-ryzen-3-7320u-ram-8gb-ddr5-ohs-w11-14-fhd-green-256gb-ssd-non-bundle-87862,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/20/7e82c62d-160a-429d-8d78-1fd94222045e.png,"[{'position': 'price', 'title': 'Cashback 228,7rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp6.999.000,Rp5.719.000,,5,5.0,"{'shopId': 6207038, 'name': 'Distributor Laptop ID', 'url': 'https://www.tokopedia.com/distrilapid', 'city': 'Jakarta Pusat', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/distrilapid/asus-vivobook-go-14-e1404fa-ryzen-3-7320u-ram-8gb-ddr5-ohs-w11-14-fhd-green-256gb-ssd-non-bundle-87862?extParam=ivf%3Dtrue%26src%3Dsearch,False,0,AceSearchUnifyProduct
1,12412787516,ASUS VIVOBOOK 14 A1405ZA VIPS351 I3 1215 8GB 512SSD W11+OHS 14.0 WUXGA,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,6,,14,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/laptopgaming/asus-vivobook-14-a1405za-vips351-i3-1215-8gb-512ssd-w11-ohs-14-0-wuxga-promo-256-blue-7804d,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/4/0f543133-c4a0-4e81-a742-7b5eb8f79367.jpg,"[{'position': 'price', 'title': 'Cashback 130,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '17 terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp7.579.000,Rp6.548.000,,5,5.0,"{'shopId': 464482, 'name': 'Deca Computer', 'url': 'https://www.tokopedia.com/laptopgaming', 'city': 'Jakarta Utara', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/laptopgaming/asus-vivobook-14-a1405za-vips351-i3-1215-8gb-512ssd-w11-ohs-14-0-wuxga-promo-256-blue-7804d?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
2,2127406112,"ASUS VIVOBOOK FLIP TM420UA RYZEN 5-5500U 8GB 256GB SSD 14"" FHD W10 ORI","{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,150,,21,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/toptech/asus-vivobook-flip-tm420ua-ryzen-5-5500u-8gb-256gb-ssd-14-fhd-w10-ori-256-ssd,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/8/a63c1cc8-32c7-48db-bb57-f1c8eabbf95d.jpg,"[{'position': 'price', 'title': 'Cashback 313,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '250+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'campaign', 'title': 'Mega Electrodeals', 'type': '', 'url': 'https://images.tokopedia.net/img/phOWBv/2023/12/21/cbfacd32-22fb-4df8-9a42-1a773f3bcc86.png', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp9.899.000,Rp7.849.000,,5,4.8,"{'shopId': 1646721, 'name': 'Top Tech', 'url': 'https://www.tokopedia.com/toptech', 'city': 'Jakarta Utara', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/toptech/asus-vivobook-flip-tm420ua-ryzen-5-5500u-8gb-256gb-ssd-14-fhd-w10-ori-256-ssd?extParam=ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
3,11894479893,Laptop ASUS ZenBook 14 OLED UM3402YA-OLEDS552 R5-5625U/512GB/8GB,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3984,komputer-laptop/laptop/ultrabook,297,Komputer & Laptop,1,,0,/searchproduct/komputer-laptop/laptop/ultrabook/laptop+asus/level99id/laptop-asus-zenbook-14-oled-um3402ya-oleds552-r5-5625u-512gb-8gb,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/20/baf4f64e-a1c5-4e85-b0e6-2a910563dc7d.jpg,"[{'position': 'gimmick', 'title': 'Sisa 2', 'type': 'textDarkRed', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'price', 'title': 'Cashback 199,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '1 terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",,Rp9.999.000,,5,5.0,"{'shopId': 6698692, 'name': 'Level99ID', 'url': 'https://www.tokopedia.com/level99id', 'city': 'Surabaya', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/level99id/laptop-asus-zenbook-14-oled-um3402ya-oleds552-r5-5625u-512gb-8gb?extParam=ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
4,11507315255,Asus VivoBook 14 i3 1115G4 8GB 512 SSD A1400EA-FHD352 A1400EA-FHD351,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,6,,13,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/mikrotek/asus-vivobook-14-i3-1115g4-8gb-512-ssd-a1400ea-fhd352-a1400ea-fhd351-black-89bc3,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/11/ef3e4646-6f45-46ca-8cae-e225d85c1c9d.jpg,"[{'position': 'price', 'title': 'Cashback 60,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '10 terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp7.000.000,Rp6.099.000,,5,5.0,"{'shopId': 2076454, 'name': 'mikrotek', 'url': 'https://www.tokopedia.com/mikrotek', 'city': 'Medan', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/mikrotek/asus-vivobook-14-i3-1115g4-8gb-512-ssd-a1400ea-fhd352-a1400ea-fhd351-black-89bc3?extParam=ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
5,9831291452,ASUS VivoBook Go 14 E1404FA-FHD321 - Mixed Black,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}",[],3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,71,,3,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/asus/asus-vivobook-go-14-e1404fa-fhd321-mixed-black,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/31/6d1d7973-7565-4e53-b041-82691850f34d.jpg,"[{'position': 'best_seller', 'title': 'Terlaris', 'type': '#e1aa1d', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'price', 'title': 'Cashback 121,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp6.299.000,Rp6.099.000,,5,5.0,"{'shopId': 2972075, 'name': 'Asus Official Store', 'url': 'https://www.tokopedia.com/asus', 'city': 'Jakarta Utara', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/asus/asus-vivobook-go-14-e1404fa-fhd321-mixed-black?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D12669178,False,0,AceSearchUnifyProduct
6,12222216773,Asus Vivobook 14 A1404ZA i3-1215U UHD 8GB 256GB SSD IPS sRGB W11,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,38,,6,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/distrilapid/asus-vivobook-14-a1404za-i3-1215u-uhd-8gb-256gb-ssd-ips-srgb-w11-blue-8gb-256gb-ssd-a346f,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/2/18402166-6977-4f0d-a1fb-635ba6e1a916.png,"[{'position': 'price', 'title': 'Cashback 262,3rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '60+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp6.999.000,Rp6.558.000,,5,5.0,"{'shopId': 6207038, 'name': 'Distributor Laptop ID', 'url': 'https://www.tokopedia.com/distrilapid', 'city': 'Jakarta Pusat', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/distrilapid/asus-vivobook-14-a1404za-i3-1215u-uhd-8gb-256gb-ssd-ips-srgb-w11-blue-8gb-256gb-ssd-a346f?extParam=ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
7,12263801855,Asus Vivobook 14 A1404ZA I3 1215U 8GB 256GB W11+OHS FullHD,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,11,,5,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/gameridsurabaya/asus-vivobook-14-a1404za-i3-1215u-8gb-256gb-w11-ohs-fullhd-non-paket-256-blue-287fd,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/2/1280e5e3-db07-47f3-867c-45a91ab7966d.png,"[{'position': 'price', 'title': 'Cashback 130,5rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '22 terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp6.899.000,Rp6.529.000,,5,5.0,"{'shopId': 15836865, 'name': 'Gamer ID Surabaya', 'url': 'https://www.tokopedia.com/gameridsurabaya', 'city': 'Surabaya', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/gameridsurabaya/asus-vivobook-14-a1404za-i3-1215u-8gb-256gb-w11-ohs-fullhd-non-paket-256-blue-287fd?extParam=ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
8,7442407612,"ASUS ZENBOOK 13 OLED UX325EA I7-1165G7 8GB 512GB 13.3""FHD OLED W10","{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3984,komputer-laptop/laptop/ultrabook,297,Komputer & Laptop,26,,14,/searchproduct/komputer-laptop/laptop/ultrabook/laptop+asus/laptopcreatorid/asus-zenbook-13-oled-ux325ea-i7-1165g7-8gb-512gb-13-3-fhd-oled-w10-pine-gray-unit,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/1/6/5ab3a070-dd11-4277-a457-5b2dae8a273d.jpg,"[{'position': 'price', 'title': 'Cashback 96,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '28 terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp11.249.000,Rp9.699.000,,5,4.9,"{'shopId': 3603419, 'name': 'LAPTOP SHOP ID', 'url': 'https://www.tokopedia.com/laptopcreatorid', 'city': 'Jakarta Utara', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/laptopcreatorid/asus-zenbook-13-oled-ux325ea-i7-1165g7-8gb-512gb-13-3-fhd-oled-w10-pine-gray-unit?extParam=ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
9,12098370324,Laptop Asus Vivobook 14 A1404ZA i5-1235U Iris Xe 16GB 512GB SSD OHS,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,15,,12,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/distrilapid/laptop-asus-vivobook-14-a1404za-i5-1235u-iris-xe-16gb-512gb-ssd-ohs-8-gb-terra-cotta-6c77a,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/13/eb3e69c2-ef46-40fe-9a8c-d1040a4b3638.png,"[{'position': 'price', 'title': 'Cashback 353,8rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '40+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp9.999.000,Rp8.847.000,,5,5.0,"{'shopId': 6207038, 'name': 'Distributor Laptop ID', 'url': 'https://www.tokopedia.com/distrilapid', 'city': 'Jakarta Pusat', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/distrilapid/laptop-asus-vivobook-14-a1404za-i5-1235u-iris-xe-16gb-512gb-ssd-ohs-8-gb-terra-cotta-6c77a?extParam=ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
10,11516678911,Asus Vivobook 14 A416MAO N4020 4-8GB 256SSD W11+OHS FHD Backlit,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,9,,8,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/gameridsurabaya/asus-vivobook-14-a416mao-n4020-4-8gb-256ssd-w11-ohs-fhd-backlit-non-paket-grey-4-256-f18e8,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/6/53878ce0-3fac-4245-a014-598e6856f3be.png,"[{'position': 'price', 'title': 'Cashback 84,1rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '17 terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp4.599.000,Rp4.209.000,,5,5.0,"{'shopId': 15836865, 'name': 'Gamer ID Surabaya', 'url': 'https://www.tokopedia.com/gameridsurabaya', 'city': 'Surabaya', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/gameridsurabaya/asus-vivobook-14-a416mao-n4020-4-8gb-256ssd-w11-ohs-fhd-backlit-non-paket-grey-4-256-f18e8?extParam=ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
11,10727779216,ASUS VivoBook A416MAO-FHD426 RAM 8GB - Slate Grey,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}",[],3986,komputer-laptop/laptop/notebook,297,Komputer & Laptop,61,,5,/searchproduct/komputer-laptop/laptop/notebook/laptop+asus/asus/asus-vivobook-a416mao-fhd426-ram-8gb-slate-grey,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/18/b616b622-22cc-4c5d-978a-dda669036a14.jpg,"[{'position': 'price', 'title': 'Cashback 91,3rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp4.799.000,Rp4.569.000,,5,4.9,"{'shopId': 2972075, 'name': 'Asus Official Store', 'url': 'https://www.tokopedia.com/asus', 'city': 'Jakarta Utara', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/asus/asus-vivobook-a416mao-fhd426-ram-8gb-slate-grey?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D12669178,False,0,AceSearchUnifyProduct
12,11630192651,"ASUS Vivobook 14 A1404ZA i3-1215U 8GB 256GB SSD 14""FHD W11 OHS","{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,116,,17,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/wei-1/asus-vivobook-14-a1404za-i3-1215u-8gb-256gb-ssd-14-fhd-w11-ohs-fhd321-blue-8gb-ram-fb57b,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/22/6cd1613b-83a6-4893-baba-00dfccb49dff.jpg,"[{'position': 'price', 'title': 'Cashback 64,4rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '100+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp7.799.000,Rp6.445.000,,5,5.0,"{'shopId': 9564808, 'name': 'WE iTech', 'url': 'https://www.tokopedia.com/wei-1', 'city': 'Jakarta Barat', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/wei-1/asus-vivobook-14-a1404za-i3-1215u-8gb-256gb-ssd-14-fhd-w11-ohs-fhd321-blue-8gb-ram-fb57b?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
13,11501702438,"ASUS Vivobook 14X M1403QA OLED Ryzen 5-5600H SSD 512G 14"" 2.8K W11 OHS","{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Power Merchant Pro Badge', 'imageUrl': 'https://images.tokopedia.net/img/goldmerchant/pm_activation/badge/PM%20Pro%20Small.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,9,,18,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/hexxacom/asus-vivobook-14x-m1403qa-oled-ryzen-5-5600h-ssd-512g-14-2-8k-w11-ohs-16gb-6ed45,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/3/f6030924-0b3f-43ef-bc1b-34a6c775dea9.png,"[{'position': 'price', 'title': 'Cashback 85,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '21 terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp10.500.000,Rp8.590.000,,5,5.0,"{'shopId': 1638086, 'name': 'hexxacom', 'url': 'https://www.tokopedia.com/hexxacom', 'city': 'Kediri', 'isOfficial': False, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/hexxacom/asus-vivobook-14x-m1403qa-oled-ryzen-5-5600h-ssd-512g-14-2-8k-w11-ohs-16gb-6ed45?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
14,9291288061,"ASUS Vivobook Go 15 OLED E1504FA Ryzen 3 7320U 8GB 610M 15""FHD W11 OHS","{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}","[{'title': 'Official Store', 'imageUrl': 'https://images.tokopedia.net/img/official_store_badge.png', 'show': True, '__typename': 'AceSearchUnifyBadge'}]",3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,18,,24,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/amd-id/asus-vivobook-go-15-oled-e1504fa-ryzen-3-7320u-8gb-610m-15-fhd-w11-ohs-black-256gb-tanpa-antigores-e4310,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/1/ba140229-3169-498b-ac37-c3850ddc5119.png,"[{'position': 'price', 'title': 'Cashback 199,6rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '40+ terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp8.799.000,Rp6.655.000,,5,4.9,"{'shopId': 3872328, 'name': 'AMD Official Store', 'url': 'https://www.tokopedia.com/amd-id', 'city': 'Jakarta Utara', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/amd-id/asus-vivobook-go-15-oled-e1504fa-ryzen-3-7320u-8gb-610m-15-fhd-w11-ohs-black-256gb-tanpa-antigores-e4310?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,False,0,AceSearchUnifyProduct
15,12168710742,ASUS Vivobook 14 A1404ZA-VIPS551 - Quiet Blue,"{'adsId': '', 'productClickUrl': '', 'productWishlistUrl': '', 'productViewUrl': '', '__typename': 'AceSearchUnifyAds'}",[],3982,komputer-laptop/laptop/laptop-consumer,297,Komputer & Laptop,2,,2,/searchproduct/komputer-laptop/laptop/laptop-consumer/laptop+asus/asus/asus-vivobook-14-a1404za-vips551-quiet-blue,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/19/5be833f6-f67a-452a-b41e-cb7c1478985f.png,"[{'position': 'price', 'title': 'Cashback 185,9rb', 'type': 'lightGreen', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'integrity', 'title': '7 terjual', 'type': 'textDarkGrey', 'url': '', '__typename': 'AceSearchUnifyLabelGroup'}, {'position': 'fulfillment', 'title': 'Dilayani Tokopedia', 'type': 'textDarkGrey', 'url': 'https://images.tokopedia.net/img/restriction-engine/bebas-ongkir/DilayaniTokopedia_Icon.png', '__typename': 'AceSearchUnifyLabelGroup'}]",Rp9.499.000,Rp9.299.000,,5,5.0,"{'shopId': 2972075, 'name': 'Asus Official Store', 'url': 'https://www.tokopedia.com/asus', 'city': 'Jakarta Utara', 'isOfficial': True, 'isPowerBadge': True, '__typename': 'AceSearchUnifyShop'}",https://www.tokopedia.com/asus/asus-vivobook-14-a1404za-vips551-quiet-blue?extParam=ivf%3Dfalse%26src%3Dsearch%26whid%3D12669178,False,0,AceSearchUnifyProduct
